Market_Date,Open Price $,High Price $,Low Price $,Close Price $,Volume,Adjusted Close Price $,Adjusted Close Price $_m,bb_bbh,bb_bbl,bb_bbhi,bb_bbli,bb_bbw,bb_bbp,RSI
2021-06-01,125.08000183105469,125.3499984741211,123.94000244140625,123.94000244140625,67637100.0,124.27999877929688,,,,0.0,0.0,,,26.312353786887414
2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,124.55000305175781,71311100.0,124.61000061035156,,,,0.0,0.0,,,27.479442756627748
2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,125.08000183105469,94625600.0,125.27999877929688,,,,0.0,0.0,,,29.853805432837248
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,126.41999816894531,56575900.0,126.8499984741211,,,,0.0,0.0,,,35.09540361014142
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.31999969482422,72009500.0,126.9000015258789,127.72199897766113,133.47666039972205,121.96733755560021,0.0,0.0,9.011229808683817,0.4285798597436996,35.257592757215406
2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,125.94000244140625,63092900.0,127.0999984741211,127.37799911499023,132.36675213768737,122.38924609229308,0.0,0.0,7.832990088333166,0.47213726159580144,35.93164439230273
2021-05-21,127.81999969482422,128.0,125.20999908447266,125.20999908447266,79295400.0,125.43000030517578,127.03449897766113,131.5433128644817,122.52568509084055,0.0,0.0,7.09856601648571,0.3220708691064682,32.91917726368477
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,125.0999984741211,76857100.0,127.30999755859375,126.87699851989746,131.10766470061424,122.64633233918069,0.0,0.0,6.668925384538162,0.5511738601204087,38.98131351034635
2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,122.86000061035156,92612000.0,124.69000244140625,126.52199897766113,130.19943347572692,122.84456447959532,0.0,0.0,5.813114759141755,0.2509137773604893,34.41844253386397
2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,124.77999877929688,63342900.0,124.8499984741211,126.25699920654297,129.59904538865354,122.91495302443239,0.0,0.0,5.294037088024468,0.28950010625925576,34.908213501307145
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,125.16999816894531,74244600.0,126.2699966430664,126.08849906921387,129.0493771884773,123.12762094995043,0.0,0.0,4.696507835560995,0.5306492814870896,39.15345315830254
2021-05-14,126.25,127.88999938964844,125.8499984741211,125.8499984741211,81918000.0,127.44999694824219,125.93699913024902,128.21486590115794,123.6591323593401,0.0,0.0,3.617470301246507,0.8321084967119149,42.43733586841586
2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,124.26000213623047,105861300.0,124.97000122070312,125.81799926757813,128.03604721994634,123.59995131520992,0.0,0.0,3.525803883832343,0.3088413629719776,37.9108568750291
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.25,112172300.0,122.7699966430664,125.65099906921387,128.2296016940787,123.07239644434904,0.0,1.0,4.104388574649415,-0.05863637118155895,34.4769372752028
2021-05-11,123.5,126.2699966430664,122.7699966430664,122.7699966430664,126142800.0,125.91000366210938,125.58999938964844,128.08203414128891,123.09796463800797,0.0,0.0,3.968524187835734,0.5642054193366044,42.325558153623064
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,126.80999755859375,88071200.0,126.8499984741211,125.59549942016602,128.0981253295898,123.09287351074224,0.0,0.0,3.9852159049927782,0.7506365512382779,44.42335170656589
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,129.47999572753906,78973300.0,130.2100067138672,125.81099967956543,129.02309653389003,122.59890282524083,1.0,0.0,5.106225787102329,1.1847562875289965,51.113822875571465
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,129.47000122070312,106686700.0,132.77447509765625,126.15522346496581,130.57567094600807,121.73477598392356,1.0,0.0,7.007949983569009,1.2487083220735085,52.62227676610984
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,128.52000427246094,88844600.0,130.13894653320312,126.48517074584962,131.05802840821627,121.91231308348296,0.0,0.0,7.230662116992412,0.8995068354546725,47.976746726521924
2021-04-07,125.83000183105469,127.91999816894531,125.13999938964844,125.13999938964844,83466700.0,127.68312072753906,126.61632690429687,131.16858047342745,122.06407333516627,0.0,0.0,7.190626486221512,0.6171720563279103,44.153462131875635
2021-04-06,126.5,127.12999725341797,125.6500015258789,125.6500015258789,80171300.0,125.99598693847656,126.70212631225586,131.1382107250171,122.2660418994946,0.0,0.0,7.002383530373558,0.42040961035953905,41.74762635570465
2021-04-05,123.87000274658203,126.16000366210938,123.06999969482422,123.06999969482422,88651200.0,125.68651580810547,126.75595207214356,131.11463891753036,122.39726522675677,0.0,0.0,6.877289427649175,0.37732127794751064,41.31298127891508
2021-04-01,123.66000366210938,124.18000030517578,122.48999786376953,122.48999786376953,75089100.0,122.79142761230469,126.63152351379395,131.28383738601013,121.97920964157777,0.0,0.0,7.347797362178,0.08729182865084835,37.47131237037727
2021-03-31,121.6500015258789,123.5199966430664,121.1500015258789,121.1500015258789,118323800.0,121.94287109375,126.38616714477538,131.46458928318432,121.30774500636645,0.0,0.0,8.036357543134615,0.06253183273009066,36.42624761331599
2021-03-30,120.11000061035156,120.4000015258789,118.86000061035156,118.86000061035156,85671900.0,119.69668579101562,126.02600135803223,131.87138593411788,120.1806167819466,0.0,1.0,9.276473922995079,-0.04139428164494148,33.79962666511122
2021-03-29,121.6500015258789,122.58000183105469,120.7300033569336,120.7300033569336,80819200.0,121.18415832519531,125.73020935058594,131.91701337411183,119.54340532706004,0.0,0.0,9.841396201408713,0.13260101596043405,36.96791299759383
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894531,118.91999816894531,94071200.0,121.00446319580078,125.5089324951172,132.0303740909728,118.98749089926157,0.0,0.0,10.391995957912117,0.15464159778882305,36.74428942387731
2021-03-25,119.54000091552734,121.66000366210938,119.0,119.0,98844700.0,120.38551330566406,125.1627082824707,131.99284982068653,118.33256674425488,0.0,0.0,10.9140200494885,0.15028579934417127,35.95569106385845
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.06999969482422,88530500.0,119.88636016845703,124.92252616882324,132.12970060564746,117.71535173199902,0.0,0.0,11.538630634292927,0.15061439510645774,35.31234116415524
2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,122.13999938964844,95467100.0,122.33221435546875,124.79663696289063,132.091899946424,117.50137397935727,0.0,0.0,11.691441630278355,0.3310943270321781,40.77792280066882
2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,120.26000213623047,111912300.0,123.18077087402344,124.64217567443848,131.93693240337657,117.34741894550038,0.0,0.0,11.705117773283703,0.39983183437648534,42.550589692909824
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.68000030517578,185549500.0,119.78652954101562,124.25900230407714,131.72659068459538,116.79141392355889,0.0,0.0,12.019392143909432,0.20054102240493837,37.78807231230667
2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,120.31999969482422,121229700.0,120.32561492919922,124.02678298950195,131.67808198620082,116.37548399280308,0.0,0.0,12.338139895713496,0.258134660408671,38.930804412923905
2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,122.33999633789062,111932600.0,124.54844665527344,124.1157054901123,131.74782653896537,116.48358444125925,0.0,0.0,12.298396917159,0.5283499935595333,46.963611255542
2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,124.72000122070312,115227900.0,125.35707092285156,124.08805885314942,131.69795443717146,116.47816326912739,0.0,0.0,12.265314897105252,0.5833790723992712,48.33346392401573
2021-03-15,121.41000366210938,124.0,120.41999816894531,120.41999816894531,92403800.0,123.77974700927734,123.93454627990722,131.43851826171658,116.43057429809787,0.0,0.0,12.109572685022904,0.4896855111529511,45.89926451356575
2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,119.16000366210938,88105100.0,120.82476806640625,123.46528434753418,130.49995788899122,116.43061080607715,0.0,0.0,11.39538709789158,0.31232133477362267,41.75257607820495
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,121.26000213623047,103026500.0,121.75318908691406,122.91422004699707,128.52902119516122,117.29941889883291,0.0,0.0,9.136129482849581,0.39660978817899717,43.44244596597957
2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,119.44999694824219,111943300.0,119.77655792236328,122.39610061645507,127.08458129976599,117.70761993314416,0.0,0.0,7.661160216211314,0.22064055810059122,40.79033962438619
2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,118.79000091552734,129525800.0,120.8846664428711,122.05617790222168,126.10414425983713,118.00821154460623,0.0,0.0,6.632956114451244,0.3552962949967932,42.8492234911903
2021-03-08,120.93000030517578,121.0,116.20999908447266,116.20999908447266,154376600.0,116.16268920898438,121.56451301574707,125.95328470461972,117.17574132687442,0.0,1.0,7.220481668534541,-0.11541408276700134,37.06757775683446
2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,117.56999969482422,153766600.0,121.21410369873047,121.34089241027831,125.30165851927005,117.38012630128658,0.0,0.0,6.528328629065255,0.4839944207687485,45.36834754530429
2021-03-04,121.75,123.5999984741211,118.62000274658203,118.62000274658203,178155000.0,119.9262924194336,121.19763565063477,125.14541810737668,117.24985319389285,0.0,0.0,6.514619588985757,0.33898007993956136,43.817368855841714
2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,121.83999633789062,112966300.0,121.85301971435547,121.19314308166504,125.13772621225264,117.24855995107744,0.0,0.0,6.509581367865963,0.583643392830731,46.6876542521635
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,125.01000213623047,102260900.0,124.9078369140625,121.45370063781738,125.64894655230043,117.25845472333432,0.0,0.0,6.908387134276858,0.9116726822044648,50.87613841960961
2021-03-01,123.75,127.93000030517578,122.79000091552734,122.79000091552734,116307900.0,127.57331085205078,121.77315826416016,126.73977389314172,116.8065426351786,1.0,0.0,8.157159918949583,1.0839139789724364,54.182327717923684
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,121.19999694824219,164560400.0,121.05438232421875,121.77565422058106,126.74077206768135,116.81053637348077,0.0,0.0,8.15453282329588,0.4273660848973056,46.18076971426133
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.54000091552734,148199500.0,120.78483581542969,121.79562034606934,126.74139091501588,116.8498497771228,0.0,0.0,8.121425967360173,0.3978132409754146,45.885832616819684
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,122.2300033569336,111039900.0,125.13744354248047,122.05817451477051,127.12664660453282,116.9897024250082,0.0,0.0,8.305010475392557,0.8037669906409961,51.185067175318885
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,118.38999938964844,158273000.0,125.6465835571289,122.22389297485351,127.52859609725803,116.919189852449,0.0,0.0,8.680304633228978,0.8226090606107241,51.76665279601772
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,125.5999984741211,103916400.0,125.78634643554688,122.35417175292969,127.87024615833046,116.83809734752892,0.0,0.0,9.016569400738383,0.8111066340273397,51.93213329162304
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,128.8000030517578,87668800.0,129.6497802734375,122.84733428955079,129.07476258115176,116.61990599794981,1.0,0.0,10.138483390975246,1.0461681504274627,56.29515189185886
2021-02-18,129.1999969482422,130.0,127.41000366210938,127.41000366210938,96856700.0,129.49005126953125,123.30555610656738,130.05050371655088,116.56060849658388,0.0,0.0,10.94021684498004,0.9584539065811217,56.07364984674597
2021-02-17,131.25,132.22000122070312,129.47000122070312,129.47000122070312,97918500.0,130.61813354492188,123.60904045104981,131.05965852253973,116.1584223795599,0.0,0.0,12.055134550519266,0.9703699093564215,57.32202170604992
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,132.7899932861328,80576300.0,132.9641571044922,123.98939476013183,132.46439042144615,115.5143990988175,1.0,0.0,13.67051702721823,1.0294847751561285,59.82166899251208
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,133.69000244140625,60145100.0,135.14044189453125,124.55742950439453,134.32448011240155,114.79037889638752,1.0,0.0,15.68280695398008,1.0417711453988363,61.99523435544575
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,133.77000427246094,64280000.0,134.90086364746094,125.26123428344727,135.8454057958313,114.67706277106322,0.0,0.0,16.89935688871413,0.9553794953499568,61.60901580077624
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,134.39999389648438,73046600.0,135.16041564941406,125.93159561157226,137.21718959176033,114.64600163138421,0.0,0.0,17.92337169299075,0.9088761324411924,61.87983719508576
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,135.85000610351562,76774200.0,135.77935791015625,126.73173561096192,138.4202993412895,115.04317188063432,0.0,0.0,18.44615111436471,0.8870288303993685,62.54310309242778
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,134.9199981689453,71297200.0,136.67784118652344,127.52139434814453,139.6488688604183,115.39391983587075,0.0,0.0,19.020297847692465,0.8775083934050739,63.51317787809284
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,135.86000061035156,75693800.0,136.52809143066406,128.5396644592285,140.0873146075885,116.99201431086851,0.0,0.0,17.967450276055125,0.8458897208004731,63.225900805731854
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,127.86000061035156,109578200.0,130.50299072265625,129.0041088104248,140.0731445245089,117.93507309634072,0.0,0.0,17.16074908955087,0.5677060744471302,48.71769015085075
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.37999725341797,155088000.0,126.19674682617188,129.31763153076173,139.67259516331086,118.96266789821259,0.0,0.0,16.014774644377745,0.3493048930283127,43.70123289218863
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,128.42999267578125,97664900.0,130.5926971435547,129.75461540222167,139.53431502773216,119.9749157767112,0.0,0.0,15.074145293706495,0.5428480307895581,49.30995183468896
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,126.76000213623047,143301900.0,128.997802734375,129.9591136932373,139.49281954674896,120.42540783972564,0.0,0.0,14.671854220267386,0.44958356311631914,47.50261994519861
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,131.72000122070312,99116600.0,132.26734924316406,130.19381561279297,139.7121340865832,120.67549713900273,0.0,0.0,14.62176744569572,0.6089233164492659,51.35043568724407
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.39999389648438,96452100.0,133.2940673828125,130.80579986572266,139.42651629218068,122.18508343926466,0.0,0.0,13.180939125493696,0.6443190678128004,52.50123363220215
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.33999633789062,121047300.0,134.44039916992188,131.48857803344725,138.90545917858375,124.07169688831074,0.0,0.0,11.281407489629778,0.6989934231594256,53.78601444369776
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,133.50999450683594,124486200.0,136.25460815429688,132.0444362640381,139.13314836068292,124.95572416739327,0.0,0.0,10.736858435246948,0.7969631036540124,55.77866846276726
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.10000610351562,54930100.0,131.5496368408203,132.33958892822267,138.8020838218686,125.87709403457673,0.0,0.0,9.76653312282995,0.4388818018116311,49.90452604441327
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.77999877929688,88223700.0,130.54286193847656,132.57741470336913,138.37346887795013,126.78136052878814,0.0,0.0,8.743652435143922,0.3244881169490057,48.74818335120778
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,129.64999389648438,168904800.0,131.45993041992188,132.66792221069335,138.333345682318,127.00249873906868,0.0,0.0,8.540758575576772,0.3933890999656329,49.86211468245839
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,123.44999694824219,121251600.0,127.82154846191406,132.5844970703125,138.47914541058526,126.68984873003974,0.0,0.0,8.891911906030305,0.09599382919439381,45.71285673296399
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.12000274658203,192541500.0,126.25656127929688,132.36641845703124,138.83108264795746,125.90175426610503,0.0,0.0,9.767831246449827,0.02744202967958113,44.053060711032934
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.0399932861328,94359800.0,128.29005432128906,132.1327133178711,138.82788331933213,125.43754331641006,0.0,0.0,10.134008200307663,0.21302752613126502,46.700045790256
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,126.55999755859375,98208600.0,127.40289306640625,131.74583587646484,138.59357699407795,124.89809475885171,0.0,0.0,10.395381488996879,0.1828923045230149,45.70694433211732
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,124.12999725341797,157243700.0,127.47266387939453,131.37442588806152,138.3026967136041,124.44615506251894,0.0,0.0,10.547366093071807,0.21841732901936428,45.80235662393117
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.54000091552734,79184500.0,121.39209747314453,130.68600997924804,138.63383378203037,122.73818617646572,0.0,1.0,12.163235841455988,-0.08468284757709123,39.44346088767683
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,120.55000305175781,86939800.0,122.02009582519531,129.998046875,138.4304786277551,121.5656151222449,0.0,0.0,12.97316683667305,0.026948377186801133,40.343869873790226
2020-12-10,120.5,123.87000274658203,120.1500015258789,120.1500015258789,81312200.0,122.84745025634766,129.3065273284912,137.70268026443406,120.91037439254833,0.0,0.0,12.986433259650102,0.11535496545727186,41.54912579222597
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.0,115089200.0,121.39209747314453,128.54972763061522,136.93434708313686,120.1651081780936,0.0,0.0,13.044943162562964,0.07316905090319378,40.05085915000568
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,123.08999633789062,82225500.0,123.98381805419922,128.2237689971924,136.78433591483565,119.66320207954914,0.0,0.0,13.352542956104651,0.25235571523571226,43.846624680929054
2020-12-07,122.30999755859375,124.56999969482422,122.25,122.25,86712000.0,123.35582733154297,128.08172302246095,136.8635340629793,119.2999119819426,0.0,0.0,13.712824645524702,0.23092704516681128,43.14977928033518
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,121.5199966430664,78260400.0,121.86061096191406,127.6451187133789,136.74661093757766,118.54362648918017,0.0,0.0,14.26061931069329,0.18222201321640452,41.49689268189318
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.20999908447266,78967600.0,122.54840850830078,127.3226490020752,136.66344950412505,117.98184850002534,0.0,0.0,14.672645558760902,0.2444415768901875,42.56224898679658
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,120.88999938964844,89004200.0,122.68795776367188,126.84367942810059,136.1032132764184,117.58414557978277,0.0,0.0,14.599913673375319,0.27559768491025716,42.78476992959136
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,120.01000213623047,127728200.0,122.32910919189453,126.2954315185547,135.2559801589632,117.33488287814619,0.0,0.0,14.189822280455285,0.27867860072910977,42.340760480987136
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,116.80999755859375,169410200.0,118.6707992553711,125.50695152282715,134.23412362745933,116.77977941819499,0.0,0.0,13.907073670010817,0.10834092730750641,38.09797940491496
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.22000122070312,46691300.0,116.2186279296875,124.50515251159668,132.64771318553954,116.36259183765381,0.0,1.0,13.07987743428442,-0.008840210944145043,35.582205866305074
2020-11-25,115.55000305175781,116.75,115.16999816894531,115.16999816894531,76499200.0,115.66041564941406,123.71069145202637,132.0472100879716,115.37417281608113,0.0,0.0,13.477442471781902,0.017168007763979483,35.027951261098934
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,112.58999633789062,113874200.0,114.80315399169922,122.9237060546875,131.50002769716374,114.34738441221126,0.0,0.0,13.953893708119617,0.02657139030506142,34.16758932400408
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.75,127959300.0,113.48735809326172,122.02507743835449,130.60171236365787,113.4484425130511,0.0,0.0,14.057167764775544,0.002268697487391104,32.863429382089066
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.29000091552734,73604300.0,116.96623992919922,121.48231201171875,129.89532820877577,113.06929581466171,0.0,0.0,13.850602705430019,0.23160208082689193,39.31043551125139
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,116.80999755859375,74113000.0,118.2621078491211,121.08258934020996,129.30785410381728,112.85732457660265,0.0,0.0,13.58620559475566,0.3285476776645482,41.512643716600984
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.0,76322100.0,117.65404510498047,120.55078887939453,128.1983509964901,112.90322676229897,0.0,0.0,12.687701487788008,0.31060998720503324,40.78171687306717
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,118.95999908447266,74271000.0,119.00971221923828,120.13112983703613,127.12151384537687,113.14074582869539,0.0,0.0,11.637922689686754,0.41978855407229415,43.13159650275936
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,118.1500015258789,91183000.0,119.91681671142578,119.75333747863769,125.87903106581209,113.6276438914633,0.0,0.0,10.230518357397987,0.5133437324656897,44.6778112457118
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,117.87000274658203,81581900.0,118.880126953125,119.62773895263672,125.71677947027734,113.53869843499609,0.0,0.0,10.179980949153295,0.4386100324553759,43.26273250917951
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,118.56999969482422,103162300.0,118.83028411865234,119.46824836730957,125.46467880545782,113.47181792916132,0.0,0.0,10.038534121153269,0.4468046652723086,43.19349564537257
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,116.44000244140625,112295000.0,119.10939025878906,119.28134536743164,125.07439308181583,113.48829765304745,0.0,0.0,9.713250125641038,0.4851584936702997,43.724364083710746
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,114.12999725341797,138023400.0,115.6006088256836,118.9917709350586,124.91144134997133,113.07210052014587,0.0,0.0,9.94971394810734,0.21356833474782255,38.91222446525292
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.05000305175781,154515300.0,115.94949340820312,118.59005470275879,124.18147471185834,112.99863469365924,0.0,0.0,9.42982954702942,0.26387382004406906,39.6078841244079
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,116.12999725341797,114457900.0,118.31195068359375,118.33786087036133,123.48397799116252,113.19174374956013,0.0,0.0,8.697329971916165,0.4974825498371536,44.141940664502066
2020-10-09,115.27999877929688,117.0,114.91999816894531,114.91999816894531,100506900.0,116.3966064453125,118.06466064453124,123.00993192874573,113.11938936031676,0.0,0.0,8.37722525473341,0.3313485647851874,47.45775256604775
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.58999633789062,83477200.0,114.40641021728516,117.65756072998047,122.39555049034145,112.9195709696195,0.0,0.0,8.053863654770947,0.15690612716229027,45.17549467149119
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,114.12999725341797,96849000.0,114.51587677001953,117.24895668029785,121.57258648049566,112.92532688010004,0.0,0.0,7.3751271185926655,0.1839368728847598,45.327719913898825
2020-10-06,115.69999694824219,116.12000274658203,112.25,112.25,161498200.0,112.60528564453125,116.76276550292968,120.87365268635172,112.65187831950765,0.0,1.0,7.0414351111252,-0.00566698536076219,43.1276790452727
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,113.55000305175781,106243800.0,115.92890930175781,116.62567100524902,120.65495859766555,112.59638341283248,0.0,0.0,6.909778194948503,0.41353785408584753,47.769727276803174
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,112.22000122070312,144712000.0,112.46597290039062,116.43803825378419,120.85638807655207,112.0196884310163,0.0,0.0,7.589186298617986,0.05050352363167387,43.84476479487328
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,115.83000183105469,116120400.0,116.21749114990234,116.4658920288086,120.87128652275135,112.06049753486585,0.0,0.0,7.56512386107522,0.4718071923810916,48.65554219983376
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,113.62000274658203,142675200.0,115.24229431152344,116.4878490447998,120.86415695487597,112.11154113472364,0.0,0.0,7.513758638281817,0.35769343029902495,47.541104249690356
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,113.56999969482422,99382200.0,113.53072357177734,116.49001731872559,120.86041560043118,112.11961903702,0.0,0.0,7.503472627612109,0.16143889455844343,45.61103680994796
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,112.77999877929688,137672400.0,114.39645385742188,116.36152801513671,120.81861082057618,111.90444520969724,0.0,0.0,7.66074987406435,0.2795560186455767,46.76181238002119
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,107.66999816894531,149981400.0,111.7295913696289,116.0349021911621,120.83150266394762,111.23830171837659,0.0,0.0,8.267513277829694,0.05121227565645166,43.75955994100703
2020-09-24,105.16999816894531,110.25,105.0,105.0,167743300.0,107.68950653076172,115.53667526245117,121.48808323000036,109.58526729490198,0.0,1.0,10.302197036620742,-0.15926993868317726,39.695471984406666
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,106.7699966430664,150718700.0,106.59490203857422,114.91593475341797,121.8048131973155,108.02705630952045,0.0,1.0,11.989422456823599,-0.10394683856084685,38.671187034506374
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,109.16000366210938,183055400.0,111.26189422607422,114.48318862915039,121.14473557757239,107.82164168072839,0.0,0.0,11.637598547330812,0.2582172408287809,45.03637761112739
